15:00:00.000,   6.169, 404.986,
15:00:00.100,   6.020, 404.986,
15:00:00.200,   6.161, 404.986,
15:00:00.300,   6.017, 404.986,
15:00:00.400,   6.157, 404.986,
15:00:00.500,   6.027, 404.986,
15:00:00.600,   6.122, 404.986,
15:00:00.700,   6.032, 404.986,
15:00:00.800,   6.167, 404.986,
15:00:00.900,   6.007, 404.986,
15:00:01.000,   6.133, 404.986,
15:00:01.100,   5.978, 404.986,
15:00:01.200,   6.101, 404.986,
15:00:01.300,   5.954, 404.986,
15:00:01.400,   6.088, 404.986,
15:00:01.500,   5.939, 404.986,
15:00:01.600,   6.076, 404.986,
15:00:01.700,   5.940, 404.986,
15:00:01.800,   6.092, 404.986,
15:00:01.900,   5.967, 404.986,
15:00:02.000,   5.969, 404.986,
15:00:02.100,   6.040, 404.986,
15:00:02.200,   5.946, 404.986,
15:00:02.300,   5.862, 404.986,
15:00:02.400,   6.059, 404.986,
15:00:02.500,   5.978, 404.986,
15:00:02.600,   5.904, 404.986,
15:00:02.700,   5.843, 404.986,
15:00:02.800,   5.796, 404.986,
15:00:02.900,   5.762, 404.986,
15:00:03.000,   5.778, 404.986,
15:00:03.100,   5.797, 404.986,
15:00:03.200,   5.703, 404.986,
15:00:03.300,   5.716, 404.986,
15:00:03.400,   5.739, 404.986,
15:00:03.500,   5.781, 404.986,
15:00:03.600,   5.825, 404.986,
15:00:03.700,   5.870, 404.986,
15:00:03.800,   5.867, 404.986,
15:00:03.900,   5.876, 404.986,
15:00:04.000,   5.937, 404.986,
15:00:04.100,   5.923, 404.986,
15:00:04.200,   5.889, 404.986,
15:00:04.300,   5.850, 404.986,
15:00:04.400,   5.811, 404.986,
15:00:04.500,   5.863, 404.986,
15:00:04.600,   6.002, 404.986,
15:00:04.700,   5.943, 404.986,
15:00:04.800,   5.892, 404.986,
15:00:04.900,   5.846, 404.986,
15:00:05.000,   5.812, 404.986,
15:00:05.100,   5.787, 404.986,
15:00:05.200,   5.777, 404.986,
15:00:05.300,   5.777, 404.986,
15:00:05.400,   5.790, 404.986,
15:00:05.500,   5.806, 404.986,
15:00:05.600,   5.824, 404.986,
15:00:05.700,   5.839, 404.986,
15:00:05.800,   5.847, 404.986,
15:00:05.900,   5.851, 404.986,
15:00:06.000,   5.845, 404.986,
15:00:06.100,   5.829, 404.986,
15:00:06.200,   5.794, 404.986,
15:00:06.300,   5.988, 404.986,
15:00:06.400,   5.972, 404.986,
15:00:06.500,   5.906, 404.986,
15:00:06.600,   5.838, 404.986,
15:00:06.700,   6.052, 404.986,
15:00:06.800,   5.968, 404.986,
15:00:06.900,   5.894, 404.986,
15:00:07.000,   5.837, 404.986,
15:00:07.100,   6.011, 404.986,
15:00:07.200,   5.917, 404.986,
15:00:07.300,   5.979, 404.986,
15:00:07.400,   6.019, 404.986,
15:00:07.500,   5.935, 404.986,
15:00:07.600,   5.860, 404.986,
15:00:07.700,   6.028, 404.986,
15:00:07.800,   6.009, 404.986,
15:00:07.900,   5.951, 404.986,
15:00:08.000,   5.899, 404.986,
15:00:08.100,   5.862, 404.986,
15:00:08.200,   5.837, 404.986,
15:00:08.300,   5.827, 404.986,
15:00:08.400,   5.828, 404.986,
15:00:08.500,   5.850, 404.986,
15:00:08.600,   5.870, 404.986,
15:00:08.700,   5.642, 404.986,
15:00:08.800,   5.688, 404.986,
15:00:08.900,   5.723, 404.986,
